IP,/faq.html,/index.html
65.55.80.155,0,1
65.55.80.165,0,1
65.55.80.167,1,0
65.55.80.171,0,1
65.55.80.191,0,1
65.55.80.194,0,1
65.55.80.197,1,0
65.55.80.220,0,1
65.55.80.223,0,1
65.55.80.227,0,1
65.55.80.234,0,1
65.55.80.43,0,1
65.55.80.5,0,1
65.55.80.50,0,1
65.55.80.60,0,1
65.55.80.75,0,1
65.55.80.78,0,1
65.55.80.81,0,1
65.55.80.83,0,1
65.55.80.86,1,0
65.55.80.91,0,1
65.55.80.95,0,1
65.55.80.97,0,1
65.55.80.97,0,1
65.55.81.123,1,0
65.55.81.124,0,1
65.55.81.136,0,1
65.55.81.144,0,1
65.55.81.145,0,1
65.55.81.146,0,1
65.55.81.156,0,1
65.55.81.193,0,1
65.55.81.20,0,1
65.55.81.217,0,1
65.55.81.221,0,1
65.55.81.235,1,0
65.55.81.38,0,1
65.55.81.45,1,0
65.55.81.52,1,0
65.55.81.74,0,1
65.55.82.107,1,0
65.55.82.114,0,1
65.55.82.147,0,1
65.55.82.150,1,0
65.55.82.180,0,1
65.55.82.182,0,1
65.55.82.195,0,1
65.55.82.198,0,1
65.55.82.242,0,1
65.55.82.27,1,0
65.55.82.39,0,1
65.55.82.48,0,1
65.55.82.65,1,0
65.55.82.70,0,1
65.55.82.71,0,1
65.55.82.9,1,0
65.55.83.114,1,0
65.55.83.115,0,1
65.55.83.121,0,1
65.55.83.158,0,1
65.55.83.168,1,0
65.55.83.17,0,1
65.55.83.172,1,0
65.55.83.189,0,1
65.55.83.190,1,0
65.55.83.200,0,1
65.55.83.216,1,0
65.55.83.222,1,0
65.55.83.223,0,1
65.55.83.249,0,1
65.55.83.254,0,1
65.55.83.26,0,1
65.55.83.47,1,0
65.55.83.49,0,1
65.55.83.51,0,1
65.55.83.65,1,0
65.55.83.99,1,0
65.55.84.102,1,0
65.55.84.111,0,1
65.55.84.128,0,1
65.55.84.135,1,0
65.55.84.140,0,1
65.55.84.140,1,0
65.55.84.143,1,0
65.55.84.149,0,1
65.55.84.152,1,0
65.55.84.205,0,1
65.55.84.218,0,1
65.55.84.224,0,1
65.55.84.232,0,1
65.55.84.245,0,1
65.55.84.250,0,1
65.55.84.36,1,0
65.55.84.39,0,1
65.55.84.40,0,1
65.55.84.54,0,1
65.55.84.62,0,1
65.55.84.65,0,1
65.55.85.120,1,0
65.55.85.134,1,0
65.55.85.136,1,0
65.55.85.137,1,0
65.55.85.172,0,1
65.55.85.201,1,0
65.55.85.210,0,1
65.55.85.211,0,1
65.55.85.224,1,0
65.55.85.236,1,0
65.55.85.244,1,0
65.55.85.253,0,1
65.55.85.39,0,1
65.55.85.43,0,1
65.55.85.54,1,0
65.55.85.65,0,1
65.55.85.66,0,1
65.55.85.72,1,0
65.55.85.75,0,1
65.55.85.83,1,0
65.55.85.93,0,1
65.55.86.102,0,1
65.55.86.107,0,1
65.55.86.113,0,1
65.55.86.137,1,0
65.55.86.175,0,1
65.55.86.177,0,1
65.55.86.183,0,1
65.55.86.195,1,0
65.55.86.201,0,1
65.55.86.201,0,1
65.55.86.229,1,0
65.55.86.232,1,0
65.55.86.235,0,1
65.55.86.244,1,0
65.55.86.245,1,0
65.55.86.248,0,1
65.55.86.248,1,0
65.55.86.250,0,1
65.55.86.254,0,1
65.55.86.33,0,1
65.55.86.34,0,1
65.55.86.82,0,1
65.55.87.111,1,0
65.55.87.111,0,1
65.55.87.117,1,0
65.55.87.127,1,0
65.55.87.133,1,0
65.55.87.134,0,1
65.55.87.14,0,1
65.55.87.156,0,1
65.55.87.212,0,1
65.55.87.212,1,0
65.55.87.216,0,1
65.55.87.244,0,1
65.55.87.250,0,1
65.55.87.6,0,1
65.55.87.70,0,1
65.55.87.75,1,0
65.55.87.84,0,1
65.55.87.85,0,1
65.55.87.9,1,0
65.55.87.90,1,0
65.55.87.95,0,1
65.55.87.96,1,0
65.55.88.108,1,0
65.55.88.117,0,1
65.55.88.145,1,0
65.55.88.149,0,1
65.55.88.15,1,0
65.55.88.176,0,1
65.55.88.207,0,1
65.55.88.248,0,1
65.55.88.251,0,1
65.55.88.50,0,1
65.55.88.62,0,1
65.55.88.66,0,1
65.55.88.66,1,0
65.55.88.71,0,1
65.55.88.82,0,1
65.55.88.85,0,1
65.55.88.94,0,1
65.55.89.0,0,1
65.55.89.103,1,0
65.55.89.105,0,1
65.55.89.131,0,1
65.55.89.145,0,1
65.55.89.147,1,0
65.55.89.151,0,1
65.55.89.152,1,0
65.55.89.212,1,0
65.55.89.212,0,1
65.55.89.239,0,1
65.55.89.24,0,1
65.55.89.4,0,1
65.55.89.40,0,1
65.55.89.46,0,1
65.55.89.55,0,1
65.55.89.6,0,1
65.55.89.77,0,1
65.55.89.98,0,1
65.55.9.12,0,1
65.55.9.124,1,0
65.55.9.160,0,1
65.55.9.178,0,1
65.55.9.181,1,0
65.55.9.200,0,1
65.55.9.201,0,1
65.55.9.202,0,1
65.55.9.208,1,0
65.55.9.218,1,0
65.55.9.219,1,0
65.55.9.252,1,0
65.55.9.253,0,1
65.55.9.33,0,1
65.55.9.35,1,0
65.55.9.37,0,1
65.55.9.42,0,1
65.55.9.50,0,1
65.55.9.6,1,0
65.55.9.65,0,1
65.55.9.86,0,1
65.55.9.89,1,0
65.55.9.94,0,1
65.55.90.103,0,1
65.55.90.113,1,0
65.55.90.116,1,0
65.55.90.135,1,0
65.55.90.140,0,1
65.55.90.159,0,1
65.55.90.161,0,1
65.55.90.177,0,1
65.55.90.181,1,0
65.55.90.183,0,1
65.55.90.193,1,0
65.55.90.233,0,1
65.55.90.240,1,0
65.55.90.243,0,1
65.55.90.251,0,1
65.55.90.254,0,1
65.55.90.3,0,1
65.55.90.3,0,1
65.55.90.33,1,0
65.55.90.5,0,1
65.55.90.50,0,1
65.55.90.7,0,1
65.55.91.104,1,0
65.55.91.121,0,1
65.55.91.136,1,0
65.55.91.143,1,0
65.55.91.146,0,1
65.55.91.180,0,1
65.55.91.182,0,1
65.55.91.184,0,1
65.55.91.187,0,1
65.55.91.196,0,1
65.55.91.20,0,1
65.55.91.200,1,0
65.55.91.214,0,1
65.55.91.220,0,1
65.55.91.23,1,0
65.55.91.251,0,1
65.55.91.33,1,0
65.55.91.44,0,1
65.55.91.61,1,0
65.55.91.67,0,1
65.55.91.70,0,1
65.55.91.87,0,1
65.55.91.91,0,1
65.55.92.103,1,0
65.55.92.13,0,1
65.55.92.13,0,1
65.55.92.138,0,1
65.55.92.140,0,1
65.55.92.142,0,1
65.55.92.142,0,1
65.55.92.189,0,1
65.55.92.20,0,1
65.55.92.201,1,0
65.55.92.202,0,1
65.55.92.205,0,1
65.55.92.229,1,0
65.55.92.240,0,1
65.55.92.248,0,1
65.55.92.32,0,1
65.55.92.36,0,1
65.55.92.47,0,1
65.55.92.58,0,1
65.55.92.76,0,1
65.55.92.89,0,1
65.55.93.102,1,0
65.55.93.108,0,1
65.55.93.11,1,0
65.55.93.122,1,0
65.55.93.123,1,0
65.55.93.128,0,1
65.55.93.137,0,1
65.55.93.163,1,0
65.55.93.164,0,1
65.55.93.17,0,1
65.55.93.171,0,1
65.55.93.172,1,0
65.55.93.199,0,1
65.55.93.202,0,1
65.55.93.203,0,1
65.55.93.229,0,1
65.55.93.241,1,0
65.55.93.241,0,1
65.55.93.40,1,0
65.55.93.44,0,1
65.55.93.44,0,1
65.55.93.91,0,1
65.55.94.101,1,0
65.55.94.112,1,0
65.55.94.120,0,1
65.55.94.123,0,1
65.55.94.124,1,0
65.55.94.130,1,0
65.55.94.131,0,1
65.55.94.146,0,1
65.55.94.156,1,0
65.55.94.158,0,1
65.55.94.162,1,0
65.55.94.171,0,1
65.55.94.178,0,1
65.55.94.182,0,1
65.55.94.208,0,1
65.55.94.217,0,1
65.55.94.229,0,1
65.55.94.247,1,0
65.55.94.61,0,1
65.55.94.77,1,0
65.55.95.103,1,0
65.55.95.112,0,1
65.55.95.115,0,1
65.55.95.127,0,1
65.55.95.129,0,1
65.55.95.141,0,1
65.55.95.141,1,0
65.55.95.198,0,1
65.55.95.228,0,1
65.55.95.3,0,1
65.55.95.56,0,1
65.55.95.63,0,1
65.55.95.69,0,1
65.55.95.73,0,1
65.55.95.79,0,1
65.55.95.89,0,1
65.55.95.9,0,1
65.55.95.97,0,1
65.55.96.122,0,1
65.55.96.13,0,1
65.55.96.138,0,1
65.55.96.152,0,1
65.55.96.158,0,1
65.55.96.173,0,1
65.55.96.177,0,1
65.55.96.189,1,0
65.55.96.192,0,1
65.55.96.201,0,1
65.55.96.205,0,1
65.55.96.214,0,1
65.55.96.235,0,1
65.55.96.239,1,0
65.55.96.243,1,0
65.55.96.249,0,1
65.55.96.25,0,1
65.55.96.254,1,0
65.55.96.60,0,1
65.55.97.130,1,0
65.55.97.138,1,0
65.55.97.157,0,1
65.55.97.163,0,1
65.55.97.164,1,0
65.55.97.169,0,1
65.55.97.190,0,1
65.55.97.207,0,1
65.55.97.21,0,1
65.55.97.218,1,0
65.55.97.225,0,1
65.55.97.228,0,1
65.55.97.240,0,1
65.55.97.241,0,1
65.55.97.31,0,1
65.55.97.51,0,1
65.55.97.57,0,1
65.55.97.65,0,1
65.55.97.68,0,1
65.55.97.75,0,1
65.55.97.9,0,1
65.55.97.97,0,1
65.55.98.107,0,1
65.55.98.129,1,0
65.55.98.145,1,0
65.55.98.168,0,1
65.55.98.174,1,0
65.55.98.244,0,1
65.55.98.249,0,1
65.55.98.3,1,0
65.55.98.44,0,1
65.55.98.51,0,1
65.55.98.71,0,1
65.55.98.80,0,1
65.55.98.84,0,1
65.55.98.87,0,1
65.55.98.92,0,1
65.55.99.101,0,1
65.55.99.123,1,0
65.55.99.126,1,0
65.55.99.131,0,1
65.55.99.133,0,1
65.55.99.143,0,1
65.55.99.151,0,1
65.55.99.159,0,1
65.55.99.16,0,1
65.55.99.162,0,1
65.55.99.172,0,1
65.55.99.176,1,0
65.55.99.179,0,1
65.55.99.197,1,0
65.55.99.201,1,0
65.55.99.202,0,1
65.55.99.238,0,1
65.55.99.249,1,0
65.55.99.28,0,1
65.55.99.33,0,1
65.55.99.45,0,1
65.55.99.48,0,1
65.55.99.61,0,1
65.55.99.75,0,1
65.55.99.82,0,1
65.6.156.183,0,1
65.96.0.175,0,1
65.96.102.230,0,1
65.96.103.234,1,0
65.96.111.54,0,1
65.96.112.242,1,0
65.96.121.207,0,1
65.96.121.37,1,0
65.96.127.109,0,1
65.96.136.95,0,1
65.96.139.201,0,1
65.96.139.93,0,1
65.96.14.203,0,1
65.96.143.208,0,1
65.96.147.234,0,1
65.96.153.180,1,0
65.96.154.114,0,1
65.96.154.193,0,1
65.96.160.138,0,1
65.96.162.48,0,1
65.96.165.12,0,1
65.96.170.14,0,1
65.96.187.239,0,1
65.96.189.82,0,1
65.96.195.167,0,1
65.96.198.66,0,1
65.96.204.254,1,0
65.96.204.31,1,0
65.96.208.177,0,1
65.96.225.196,0,1
65.96.23.4,1,0
65.96.231.152,1,0
65.96.240.4,0,1
65.96.245.185,0,1
65.96.246.103,0,1
65.96.39.218,0,1
65.96.42.246,0,1
65.96.47.44,1,0
65.96.50.193,0,1
65.96.52.56,1,0
65.96.54.237,1,0
65.96.6.66,1,0
65.96.60.45,0,1
65.96.63.33,1,0
65.96.64.56,0,1
65.96.69.139,0,1
65.96.72.66,0,1
65.96.79.66,0,1
65.96.84.45,0,1
65.96.85.179,0,1
65.96.97.96,0,1
66.157.0.93,0,1
66.157.1.196,1,0
66.157.1.231,1,0
66.157.101.64,0,1
66.157.102.182,0,1
66.157.105.142,1,0
66.157.105.95,1,0
66.157.108.105,0,1
66.157.109.90,0,1
66.157.11.110,0,1
66.157.11.83,1,0
66.157.110.165,0,1
66.157.114.196,1,0
66.157.114.93,0,1
66.157.118.170,1,0
66.157.118.226,1,0
66.157.12.89,0,1
66.157.120.9,0,1
66.157.122.165,1,0
66.157.123.60,0,1
66.157.124.17,1,0
66.157.124.204,0,1
66.157.124.79,0,1
66.157.128.169,0,1
66.157.128.27,0,1
66.157.129.203,0,1
66.157.132.120,1,0
66.157.135.39,0,1
66.157.136.209,0,1
66.157.138.189,1,0
66.157.138.234,0,1
66.157.138.86,0,1
66.157.14.139,1,0
66.157.140.60,1,0
66.157.145.148,1,0
66.157.150.163,0,1
66.157.150.251,1,0
66.157.151.145,0,1
66.157.154.146,0,1
66.157.156.203,0,1
66.157.158.245,0,1
66.157.158.87,0,1
66.157.16.199,0,1
66.157.161.165,0,1
66.157.161.49,0,1
66.157.162.2,1,0
66.157.165.226,0,1
66.157.165.57,0,1
66.157.166.97,1,0
66.157.168.214,0,1
66.157.169.112,0,1
66.157.17.243,0,1
66.157.171.33,0,1
66.157.175.91,0,1
66.157.177.61,1,0
66.157.178.42,1,0
66.157.178.81,1,0
66.157.179.65,0,1
66.157.180.85,1,0
66.157.181.90,0,1
66.157.186.246,1,0
66.157.186.253,0,1
66.157.19.151,0,1
66.157.190.17,0,1
66.157.190.30,0,1
66.157.191.200,0,1
66.157.191.73,1,0
66.157.195.156,0,1
66.157.197.115,0,1
66.157.198.117,0,1
66.157.200.179,0,1
66.157.200.5,1,0
66.157.200.8,1,0
66.157.202.91,1,0
66.157.203.34,0,1
66.157.204.107,1,0
66.157.204.26,0,1
66.157.205.243,0,1
66.157.209.158,0,1
66.157.21.110,0,1
66.157.21.20,1,0
66.157.21.30,0,1
66.157.210.133,0,1
66.157.210.161,0,1
66.157.212.139,0,1
66.157.213.179,0,1
66.157.216.235,1,0
66.157.218.111,1,0
66.157.221.231,0,1
66.157.221.91,1,0
66.157.222.108,0,1
66.157.222.89,1,0
66.157.224.230,1,0
66.157.225.101,1,0
66.157.225.118,0,1
66.157.225.190,1,0
66.157.226.3,0,1
66.157.233.218,0,1
66.157.234.179,0,1
66.157.234.91,0,1
66.157.237.12,0,1
66.157.238.162,1,0
66.157.241.5,1,0
66.157.244.49,1,0
66.157.247.161,0,1
66.157.248.87,0,1
66.157.251.251,0,1
66.157.252.179,0,1
66.157.26.150,0,1
66.157.28.158,0,1
66.157.28.178,0,1
66.157.28.235,1,0
66.157.3.130,1,0
66.157.33.171,0,1
66.157.35.175,0,1
66.157.35.80,1,0
66.157.37.234,1,0
66.157.4.92,0,1
66.157.41.123,0,1
66.157.43.188,0,1
66.157.44.49,0,1
66.157.45.43,0,1
66.157.47.114,0,1
66.157.5.156,1,0
66.157.5.221,0,1
66.157.5.235,1,0
66.157.5.238,1,0
66.157.51.243,0,1
66.157.53.35,0,1
66.157.55.40,0,1
66.157.58.135,0,1
66.157.59.124,0,1
66.157.62.179,1,0
66.157.62.202,0,1
66.157.62.74,0,1
66.157.64.18,0,1
66.157.64.209,0,1
66.157.64.215,1,0
66.157.64.95,0,1
66.157.65.123,0,1
66.157.66.165,1,0
66.157.67.123,0,1
66.157.67.47,0,1
66.157.68.76,1,0
66.157.70.189,0,1
66.157.74.127,0,1
66.157.78.20,0,1
66.157.8.208,1,0
66.157.8.36,0,1
66.157.80.5,0,1
66.157.82.206,1,0
66.157.89.153,0,1
66.157.9.75,1,0
66.157.91.88,0,1
66.157.93.145,0,1
66.157.95.231,0,1
66.157.96.14,1,0
66.162.108.193,0,1
66.162.143.64,0,1
66.162.156.123,0,1
66.162.176.211,1,0
66.162.183.167,1,0
66.162.19.84,0,1
66.162.209.140,1,0
66.162.231.166,0,1
66.162.244.153,0,1
66.162.68.114,1,0
66.162.69.84,0,1
66.162.79.0,0,1
66.162.84.179,1,0
66.162.90.238,1,0
66.162.96.64,0,1
66.166.119.52,0,1
66.166.132.217,0,1
66.166.19.192,0,1
66.166.197.252,0,1
66.166.201.164,1,0
66.166.203.103,1,0
66.166.224.199,1,0
66.166.233.196,1,0
66.166.234.131,1,0
66.166.238.244,0,1
66.166.253.68,0,1
66.166.34.69,0,1
66.166.36.56,1,0
66.166.6.152,1,0
66.166.6.76,0,1
66.166.97.138,1,0
66.197.125.221,0,1
66.197.135.227,0,1
66.197.197.237,1,0
66.197.208.57,0,1
66.197.231.11,0,1
66.197.248.134,1,0
66.197.35.233,0,1
66.197.68.231,0,1
66.201.102.86,0,1
66.201.109.15,0,1
66.201.110.185,1,0
66.201.110.222,1,0
66.201.112.192,1,0
66.201.116.32,0,1
66.201.120.57,1,0
66.201.121.183,0,1
66.201.121.47,1,0
66.201.121.87,0,1
66.201.132.59,1,0
66.201.133.129,1,0
66.201.135.80,0,1
66.201.14.192,1,0
66.201.141.83,1,0
66.201.16.54,0,1
66.201.161.108,0,1
66.201.18.123,0,1
66.201.185.208,0,1
66.201.201.251,0,1
66.201.204.240,1,0
66.201.209.204,0,1
66.201.224.136,1,0
66.201.235.117,0,1
66.201.238.106,1,0
66.201.24.13,0,1
66.201.241.7,0,1
66.201.245.167,0,1
66.201.252.136,1,0
66.201.254.155,0,1
66.201.29.208,1,0
66.201.34.200,0,1
66.201.39.7,0,1
66.201.46.95,1,0
66.201.47.156,0,1
66.201.70.0,1,0
66.201.70.209,1,0
66.201.76.20,0,1
66.201.91.129,1,0
66.201.91.210,0,1
66.201.98.171,0,1
66.201.99.19,0,1
66.219.20.134,0,1
66.235.0.178,0,1
66.235.1.139,0,1
66.235.1.40,0,1
66.235.104.51,0,1
66.235.109.19,0,1
66.235.110.0,0,1
66.235.110.204,0,1
66.235.110.213,0,1
66.235.110.60,1,0
66.235.113.170,1,0
66.235.114.208,0,1
66.235.114.235,0,1
66.235.115.113,1,0
66.235.116.22,1,0
66.235.121.191,0,1
66.235.122.126,0,1
66.235.124.239,0,1
66.235.127.117,0,1
66.235.128.223,0,1
66.235.133.131,0,1
66.235.135.165,0,1
66.235.141.157,0,1
66.235.141.228,1,0
66.235.141.57,1,0
66.235.142.49,1,0
66.235.144.176,0,1
66.235.148.160,1,0
66.235.153.186,0,1
66.235.153.223,1,0
66.235.155.75,0,1
66.235.156.49,0,1
66.235.161.21,1,0
66.235.165.228,0,1
66.235.165.59,0,1
66.235.166.169,1,0
66.235.167.3,1,0
66.235.168.150,1,0
66.235.169.114,1,0
66.235.170.103,0,1
66.235.173.0,1,0
66.235.173.67,1,0
66.235.174.77,1,0
66.235.176.106,0,1
66.235.176.251,0,1
66.235.179.162,0,1
66.235.181.73,0,1
66.235.186.218,0,1
66.235.186.71,1,0
66.235.188.7,0,1
66.235.190.37,0,1
66.235.193.241,1,0
66.235.198.13,0,1
66.235.20.236,1,0
66.235.202.115,0,1
66.235.202.160,0,1
66.235.202.96,1,0
66.235.205.91,0,1
66.235.211.150,1,0
66.235.212.183,0,1
66.235.214.50,1,0
66.235.214.59,0,1
66.235.214.88,1,0
66.235.220.221,0,1
66.235.220.64,0,1
66.235.221.209,1,0
66.235.222.220,0,1
66.235.228.169,0,1
66.235.230.31,0,1
66.235.232.254,1,0
66.235.237.1,1,0
66.235.24.120,1,0
66.235.24.170,1,0
66.235.244.160,1,0
66.235.244.230,1,0
66.235.246.23,0,1
66.235.248.130,1,0
66.235.251.64,0,1
66.235.253.127,0,1
66.235.253.191,0,1
66.235.253.29,0,1
66.235.254.21,0,1
66.235.36.25,0,1
66.235.37.32,0,1
66.235.40.232,1,0
66.235.41.222,1,0
66.235.45.168,1,0
66.235.47.207,0,1
66.235.49.69,0,1
66.235.5.143,0,1
66.235.58.176,0,1
66.235.64.31,1,0
66.235.68.171,0,1
66.235.68.90,0,1
66.235.69.141,1,0
66.235.7.206,0,1
66.235.7.240,1,0
66.235.73.174,0,1
66.235.75.59,0,1
66.235.81.72,1,0
66.235.84.228,0,1
66.235.87.213,1,0
66.235.88.100,0,1
66.235.9.23,0,1
66.235.91.146,0,1
66.235.99.225,1,0
66.249.0.0,0,1
66.249.0.153,0,1
66.249.0.153,0,1
66.249.0.170,0,1
66.249.0.173,0,1
66.249.0.178,0,1
66.249.0.180,1,0
66.249.0.194,0,1
66.249.0.205,1,0
66.249.0.209,0,1
66.249.0.212,0,1
66.249.0.212,0,1
66.249.0.215,0,1
66.249.0.23,0,1
66.249.0.235,0,1
66.249.0.239,1,0
66.249.0.32,1,0
66.249.0.37,1,0
66.249.0.45,1,0
66.249.0.57,0,1
66.249.0.60,1,0
66.249.0.9,1,0
66.249.1.1,0,1
66.249.1.108,1,0
66.249.1.109,0,1
66.249.1.117,0,1
66.249.1.124,0,1
66.249.1.133,0,1
66.249.1.14,1,0
66.249.1.145,0,1
66.249.1.155,0,1
66.249.1.155,1,0
66.249.1.156,0,1
66.249.1.165,0,1
66.249.1.174,1,0
66.249.1.184,1,0
66.249.1.202,0,1
66.249.1.210,0,1
66.249.1.215,0,1
66.249.1.218,0,1
66.249.1.22,0,1
66.249.1.240,0,1
66.249.1.248,1,0
66.249.1.250,0,1
66.249.1.252,1,0
66.249.1.58,1,0
66.249.1.63,0,1
66.249.1.66,0,1
66.249.1.71,1,0
66.249.1.73,1,0
66.249.1.8,0,1
66.249.1.84,0,1
66.249.1.9,1,0
66.249.10.101,0,1
66.249.10.117,0,1
66.249.10.121,0,1
66.249.10.126,0,1
66.249.10.131,0,1
66.249.10.131,0,1
66.249.10.138,1,0
66.249.10.142,1,0
66.249.10.158,1,0
66.249.10.176,1,0
66.249.10.182,1,0
66.249.10.194,0,1
66.249.10.197,1,0
66.249.10.202,0,1
66.249.10.214,1,0
66.249.10.217,0,1
66.249.10.222,0,1
66.249.10.228,1,0
66.249.10.234,0,1
66.249.10.245,0,1
66.249.10.25,1,0
66.249.10.52,1,0
66.249.10.71,0,1
66.249.10.86,1,0
66.249.10.92,0,1
66.249.100.107,0,1
66.249.100.110,1,0
66.249.100.118,0,1
66.249.100.12,1,0
66.249.100.136,0,1
66.249.100.144,0,1
66.249.100.145,1,0
66.249.100.151,0,1
66.249.100.154,0,1
66.249.100.16,1,0
66.249.100.162,0,1
66.249.100.172,0,1
66.249.100.177,1,0
66.249.100.178,1,0
66.249.100.186,0,1
66.249.100.209,0,1
66.249.100.210,0,1
66.249.100.211,0,1
66.249.100.22,1,0
66.249.100.223,0,1
66.249.100.235,0,1
66.249.100.249,0,1
66.249.100.32,0,1
66.249.100.45,1,0
66.249.100.49,0,1
66.249.100.53,0,1
66.249.100.78,0,1
66.249.101.145,0,1
66.249.101.15,0,1
66.249.101.158,0,1
66.249.101.161,0,1
66.249.101.162,0,1
66.249.101.165,0,1
66.249.101.17,0,1
66.249.101.178,0,1
66.249.101.195,1,0
66.249.101.196,1,0
66.249.101.205,0,1
66.249.101.232,0,1
66.249.101.240,0,1
66.249.101.27,0,1
66.249.101.48,0,1
66.249.101.51,0,1
66.249.101.64,1,0
66.249.101.67,1,0
66.249.101.68,1,0
66.249.101.89,0,1
66.249.102.0,0,1
66.249.102.104,1,0
66.249.102.106,1,0
66.249.102.107,0,1
66.249.102.108,0,1
66.249.102.112,0,1
66.249.102.119,0,1
66.249.102.120,0,1
66.249.102.121,1,0
66.249.102.137,0,1
66.249.102.160,1,0
66.249.102.160,0,1
66.249.102.163,1,0
66.249.102.163,0,1
66.249.102.174,0,1
66.249.102.183,1,0
66.249.102.193,0,1
66.249.102.195,0,1
66.249.102.217,0,1
66.249.102.234,0,1
66.249.102.238,0,1
66.249.102.3,0,1
66.249.102.3,1,0
66.249.102.4,0,1
66.249.102.45,0,1
66.249.102.52,0,1
66.249.102.57,1,0
66.249.102.57,0,1
66.249.102.58,1,0
66.249.102.58,0,1
66.249.102.6,0,1
66.249.102.66,0,1
66.249.102.77,0,1
66.249.102.86,0,1
66.249.103.100,0,1
66.249.103.103,0,1
66.249.103.114,1,0
66.249.103.115,0,1
66.249.103.118,0,1
66.249.103.119,0,1
66.249.103.122,1,0
66.249.103.129,0,1
66.249.103.133,0,1
66.249.103.134,1,0
66.249.103.159,1,0
66.249.103.175,0,1
66.249.103.194,1,0
66.249.103.198,0,1
66.249.103.218,1,0
66.249.103.22,0,1
66.249.103.222,1,0
66.249.103.232,0,1
66.249.103.243,0,1
66.249.103.34,0,1
66.249.103.41,1,0
66.249.103.47,1,0
66.249.103.53,1,0
66.249.103.82,0,1
66.249.103.95,0,1
66.249.103.98,0,1
66.249.104.123,0,1
66.249.104.123,0,1
66.249.104.125,0,1
66.249.104.130,0,1
66.249.104.15,1,0
66.249.104.161,0,1
66.249.104.177,0,1
66.249.104.178,0,1
66.249.104.20,1,0
66.249.104.201,0,1
66.249.104.207,0,1
66.249.104.212,1,0
66.249.104.216,0,1
66.249.104.218,0,1
66.249.104.221,0,1
66.249.104.221,0,1
66.249.104.23,0,1
66.249.104.244,0,1
66.249.104.246,1,0
66.249.104.250,0,1
66.249.104.28,1,0
66.249.104.30,0,1
66.249.104.35,0,1
66.249.104.43,1,0
66.249.104.46,1,0
66.249.104.52,1,0
66.249.104.53,0,1
66.249.104.60,0,1
66.249.104.60,0,1
66.249.104.65,0,1
66.249.104.76,1,0
66.249.104.77,0,1
66.249.104.79,1,0
66.249.104.82,1,0
66.249.105.101,0,1
66.249.105.104,1,0
66.249.105.136,0,1
66.249.105.15,0,1
66.249.105.151,1,0
66.249.105.154,0,1
66.249.105.159,0,1
66.249.105.161,1,0
66.249.105.175,1,0
66.249.105.18,0,1
66.249.105.187,0,1
66.249.105.196,0,1
66.249.105.200,1,0
66.249.105.215,1,0
66.249.105.218,1,0
66.249.105.226,0,1
66.249.105.3,0,1
66.249.105.33,0,1
66.249.105.43,1,0
66.249.105.47,1,0
66.249.105.49,0,1
66.249.105.5,1,0
66.249.105.58,0,1
66.249.105.6,1,0
66.249.105.7,0,1
66.249.105.79,1,0
66.249.105.91,0,1
66.249.105.95,0,1
66.249.105.98,1,0
66.249.106.0,0,1
66.249.106.101,0,1
66.249.106.11,0,1
66.249.106.113,1,0
66.249.106.116,1,0
66.249.106.140,0,1
66.249.106.141,0,1
66.249.106.148,0,1
66.249.106.153,0,1
66.249.106.154,0,1
66.249.106.16,1,0
66.249.106.17,1,0
66.249.106.175,0,1
66.249.106.183,1,0
66.249.106.184,0,1
66.249.106.185,1,0
66.249.106.195,0,1
66.249.106.20,0,1
66.249.106.222,1,0
66.249.106.225,0,1
66.249.106.237,1,0
66.249.106.241,0,1
66.249.106.245,1,0
66.249.106.248,0,1
66.249.106.25,1,0
66.249.106.25,1,0
66.249.106.25,1,0
66.249.106.253,1,0
66.249.106.26,1,0
66.249.106.27,1,0
66.249.106.28,0,1
66.249.106.44,1,0
66.249.106.58,1,0
66.249.106.60,0,1
66.249.106.62,0,1
66.249.106.63,1,0
66.249.106.78,1,0
66.249.106.84,0,1
66.249.106.99,0,1
66.249.107.105,1,0
66.249.107.106,0,1
66.249.107.131,0,1
66.249.107.148,1,0
66.249.107.150,1,0
66.249.107.156,1,0
66.249.107.161,1,0
66.249.107.167,0,1
66.249.107.174,0,1
66.249.107.195,1,0
66.249.107.200,0,1
66.249.107.213,0,1
66.249.107.242,0,1
66.249.107.32,1,0
66.249.107.42,0,1
66.249.107.43,1,0
66.249.107.45,0,1
66.249.107.55,1,0
66.249.107.74,0,1
66.249.107.75,1,0
66.249.107.80,0,1
66.249.107.87,0,1
66.249.108.10,0,1
66.249.108.108,0,1
66.249.108.115,1,0
66.249.108.132,0,1
66.249.108.150,0,1
66.249.108.152,0,1
66.249.108.159,0,1
66.249.108.163,1,0
66.249.108.168,1,0
66.249.108.17,0,1
66.249.108.200,0,1
66.249.108.228,0,1
66.249.108.250,0,1
66.249.108.252,1,0
66.249.108.254,0,1
66.249.108.29,0,1
66.249.108.3,0,1
66.249.108.41,0,1
66.249.108.41,0,1
66.249.108.56,1,0
66.249.108.75,0,1
66.249.108.77,0,1
66.249.108.81,0,1
66.249.108.88,1,0
66.249.109.105,0,1
66.249.109.109,0,1
66.249.109.114,1,0
66.249.109.135,0,1
66.249.109.135,1,0
66.249.109.140,0,1
66.249.109.147,0,1
66.249.109.150,0,1
