id,Text,,,
3212,We got a divorce. Lol. She.s here,,,
3213,What's ur pin?,,,
3214,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",,,
3215,I want snow. It's just freezing and windy.,,,
3216,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,,,
3217,Come to mahal bus stop.. &lt;DECIMAL&gt;,,,
3218,Don know:)this week i'm going to tirunelvai da.,,,
3219,Me too baby! I promise to treat you well! I bet you will take good care of me...,,,
3220,Its like that hotel dusk game i think. You solve puzzles in a area thing,,,
3221,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",,,
3222,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",,,
3223,Well that must be a pain to catch,,,
3224,Sorry da thangam.it's my mistake.,,,
3225,I need... Coz i never go before ,,,
3226,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",,,
3227,Wife.how she knew the time of murder exactly,,,
3228,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",,,
3229,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,,,
3230,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",,,
3231,No plm i will come da. On the way.,,,
3232,Guess he wants alone time. We could just show up and watch when they do..,,,
3233,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),,,
3234,Yup Ì_ not comin :-(,,,
3235,"Yes, princess. Toledo.",,,
3236,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",,,
3237,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,,,
3238,Good. No swimsuit allowed :),,,
3239,Am okay. Will soon be over. All the best,,,
3240,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd," but watever u shared should be true\""....""",,
3241,Ok i've sent u da latest version of da project.,,,
3242,Good Morning my Dear........... Have a great &amp; successful day.,,,
3243,Pls accept me for one day. Or am begging you change the number.,,,
3244,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,,,
3245,"Its ok, if anybody asks abt me, u tel them..:-P",,,
3246,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",,,
3247,* You gonna ring this weekend or wot?,,,
3248,Also track down any lighters you can find,,,
3249,"Sorry, I can't help you on this.",,,
3250,"Babe, I need your advice",,,
3251,"I‰Û÷ll leave around four, ok?",,,
3252,Come to medical college at 7pm ......forward it da,,,
3253,K:)k..its good:)when are you going?,,,
3254,I can make lasagna for you... vodka...,,,
3255,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,,,
3256,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,,,
3257,"No, but you told me you were going, before you got drunk!",,,
3258,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,,,
3259,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",,,
3260,I'm always looking for an excuse to be in the city.,,,
3261,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,,,
3262,O shore are you takin the bus,,,
3263,So u gonna get deus ex?,,,
3264,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,,,
3265,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",,,
3266,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,,,
3267,Ok then i come n pick u at engin?,,,
3268,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,,,
3269,Raviyog Peripherals bhayandar east,,,
3270,K actually can you guys meet me at the sunoco on howard? It should be right on the way,,,
3271,You have 1 new voicemail. Please call 08719181513.,,,
3272,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",,,
3273,Just finished eating. Got u a plate. NOT leftovers this time.,,,
3274,Thanx a lot...,,,
3275,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,,,
3276,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,,,
3277,Its a great day. Do have yourself a beautiful one.,,,
3278,What happened in interview?,,,
3279,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",,,
3280,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,,,
3281,I tot it's my group mate... Lucky i havent reply... Wat time do Ì_ need to leave... ,,,
3282,Hey you around? I've got enough for a half + the ten I owe you,,,
3283,Hey tmr maybe can meet you at yck,,,
3284,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,,,
3285,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,,,
3286,Not to worry. I'm sure you'll get it.,,,
3287,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",,,
3288,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",,,
3289,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,,,
3290,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,,,
3291,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",,,
3292,Dear good morning how you feeling dear,,,
3293,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,,,
3294,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",,,
3295,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,,,
3296,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,,,
3297,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,,,
3298,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,,,
3299,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",,,
3300,Just do what ever is easier for you,,,
3301,RCT' THNQ Adrian for U text. Rgds Vatian,,,
3302,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,,,
3303,"It'll be tough, but I'll do what I have to",,,
3304,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,,,
3305,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,,,
3306,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,,,
3307,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",,,
3308,But i'm surprised she still can guess right lor...,,,
3309,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,,,
3310,Oh ho. Is this the first time u use these type of words,,,
3311,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,,,
3312,I know you are serving. I mean what are you doing now.,,,
3313,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",,,
3314,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,,,
3315,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",,,
3316,I know girls always safe and selfish know i got it pa. Thank you. good night.,,,
3317,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",,,
3318,I'm freezing and craving ice. Fml,,,
3319,Kay... Since we are out already ,,,
3320,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,,,
3321,Yo im right by yo work,,,
3322,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,,,
3323,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",,,
3324,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,,,
3325,Nope... Juz off from work...,,,
3326,Huh so fast... Dat means u havent finished painting?,,,
3327, what number do u live at? Is it 11?,,,
3328,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",,,
3329,Sac will score big hundred.he is set batsman:-),,,
3330,Send me yetty's number pls.,,,
3331,How much it will cost approx . Per month.,,,
3332,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,,,
3333,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",,,
3334,"That's fine, have him give me a call if he knows what he wants or has any questions",,,
3335,"Sorry, got a late start, we're on the way",,,
3336,Then u go back urself lor...,,,
3337,I AM AT THE GAS STATION. GO THERE.,,,
3338,"K, if u bored up just come to my home..",,,
3339,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,,,
3340,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",,,
3341,Still i have not checked it da. . .,,,
3342,You will go to walmart. I.ll stay.,,,
3343,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",,,
3344,Oh great. I.ll disturb him more so that we can talk.,,,
3345,Reverse is cheating. That is not mathematics.,,,
3346,U're welcome... Caught u using broken english again...,,,
3347,No problem baby. Is this is a good time to talk? I called and left a message.,,,
3348,"Sorry, I'll call later",,,
3349,Oh is it! Which brand?,,,
3350,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,,,
3351,At what time are you coming.,,,
3352,Call him and say you not coming today ok and tell them not to fool me like this ok,,,
3353,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,,,
3354,R u sure they'll understand that! Wine * good idea just had a slurp!,,,
3355,Minimum walk is 3miles a day.,,,
3356,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,,,
3357,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",,,
3358,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,,,
3359,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,,,
3360,Please attend the phone:),,,
3361,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,,,
